Team,Player_ID,Player_Name
ATL,bibbymi01,Mike Bibby
ATL,claxtsp01,Speedy Claxton
ATL,evansma01,Maurice Evans
ATL,gardnth01,Thomas Gardner
ATL,horfoal01,Al Horford
ATL,hunteot01,Othello Hunter
ATL,johnsjo02,Joe Johnson
ATL,jonesso01,Solomon Jones
ATL,lawac01,Acie Law
ATL,morrira01,Randolph Morris
ATL,murraro01,Ronald Murray
ATL,pachuza01,Zaza Pachulia
ATL,smithjo03,Josh Smith
ATL,westma02,Mario West
ATL,willima02,Marvin Williams
BOS,allenra02,Ray Allen
BOS,allento01,Tony Allen
BOS,davisgl01,Glen Davis
BOS,garneke01,Kevin Garnett
BOS,giddejr01,J.R. Giddens
BOS,houseed01,Eddie House
BOS,marbust01,Stephon Marbury
BOS,mooremi01,Mikki Moore
BOS,obryapa01,Patrick O'Bryant
BOS,perkike01,Kendrick Perkins
BOS,piercpa01,Paul Pierce
BOS,powele01,Leon Powe
BOS,pruitga01,Gabe Pruitt
BOS,rondora01,Rajon Rondo
BOS,scalabr01,Brian Scalabrine
BOS,walkebi01,Henry Walker
CHA,ajincal01,Alexis Ajinça
CHA,augusdj01,D.J. Augustin
CHA,bellra01,Raja Bell
CHA,brownan01,Andre Brown
CHA,brownsh01,Shannon Brown
CHA,carroma01,Matt Carroll
CHA,diawbo01,Boris Diaw
CHA,diopde01,DeSagana Diop
CHA,dudleja01,Jared Dudley
CHA,feltora01,Raymond Felton
CHA,holliry01,Ryan Hollins
CHA,howarju01,Juwan Howard
CHA,jeffedo01,Dontell Jefferson
CHA,johnsli01,Linton Johnson
CHA,jonesdw02,Dwayne Jones
CHA,martica01,Cartier Martin
CHA,mayse01,Sean May
CHA,mohamna01,Nazr Mohammed
CHA,morriad01,Adam Morrison
CHA,okafoem01,Emeka Okafor
CHA,radmavl01,Vladimir Radmanović
CHA,richaja01,Jason Richardson
CHA,singlse01,Sean Singletary
CHA,wallage01,Gerald Wallace
CHI,denglu01,Luol Deng
CHI,goodedr01,Drew Gooden
CHI,gordobe01,Ben Gordon
CHI,grayaa01,Aaron Gray
CHI,hinriki01,Kirk Hinrich
CHI,hughela01,Larry Hughes
CHI,hunteli01,Lindsey Hunter
CHI,johnsli01,Linton Johnson
CHI,millebr01,Brad Miller
CHI,nichode01,Demetris Nichols
CHI,noahjo01,Joakim Noah
CHI,nocioan01,Andrés Nocioni
CHI,roberan02,Anthony Roberson
CHI,rosede01,Derrick Rose
CHI,salmojo01,John Salmons
CHI,sefolth01,Thabo Sefolosha
CHI,simmoce01,Cedric Simmons
CHI,thomati01,Tim Thomas
CHI,thomaty01,Tyrus Thomas
CLE,gibsoda01,Daniel Gibson
CLE,hicksjj01,J.J. Hickson
CLE,ilgauzy01,Zydrunas Ilgauskas
CLE,jacksda01,Darnell Jackson
CLE,jamesle01,LeBron James
CLE,johnstr01,Trey Johnson
CLE,kinseta01,Tarence Kinsey
CLE,pavloal01,Sasha Pavlović
CLE,smithjo02,Joe Smith
CLE,szczewa02,Wally Szczerbiak
CLE,varejan01,Anderson Varejão
CLE,wallabe01,Ben Wallace
CLE,westde01,Delonte West
CLE,willija04,Jawad Williams
CLE,willima01,Mo Williams
CLE,wrighlo02,Lorenzen Wright
DAL,bareajo01,J.J. Barea
DAL,bassbr01,Brandon Bass
DAL,carroma01,Matt Carroll
DAL,dampier01,Erick Dampier
DAL,diopde01,DeSagana Diop
DAL,georgde01,Devean George
DAL,greenge01,Gerald Green
DAL,holliry01,Ryan Hollins
DAL,howarjo01,Josh Howard
DAL,kiddja01,Jason Kidd
DAL,nowitdi01,Dirk Nowitzki
DAL,singlja01,James Singleton
DAL,stackje01,Jerry Stackhouse
DAL,terryja01,Jason Terry
DAL,willish03,Shawne Williams
DAL,wrighan01,Antoine Wright
DEN,anderch01,Chris Andersen
DEN,anthoca01,Carmelo Anthony
DEN,atkinch01,Chucky Atkins
DEN,balkmre01,Renaldo Balkman
DEN,billuch01,Chauncey Billups
DEN,cartean01,Anthony Carter
DEN,hartja01,Jason Hart
DEN,hilarne01,Nenê
DEN,howarju01,Juwan Howard
DEN,iversal01,Allen Iverson
DEN,jonesda02,Dahntay Jones
DEN,kleizli01,Linas Kleiza
DEN,martike01,Kenyon Martin
DEN,petrojo01,Johan Petro
DEN,sambch01,Cheikh Samb
DEN,smithjr01,J.R. Smith
DEN,weemsso01,Sonny Weems
DET,ackeral01,Alex Acker
DET,afflaar01,Arron Afflalo
DET,billuch01,Chauncey Billups
DET,brownkw01,Kwame Brown
DET,bynumwi01,Will Bynum
DET,hamilri01,Richard Hamilton
DET,herrmwa01,Walter Herrmann
DET,iversal01,Allen Iverson
DET,johnsam01,Amir Johnson
DET,maxieja01,Jason Maxiell
DET,mcdyean01,Antonio McDyess
DET,princta01,Tayshaun Prince
DET,sharpwa01,Walter Sharpe
DET,stuckro01,Rodney Stuckey
DET,wallara01,Rasheed Wallace
GSW,azubuke01,Kelenna Azubuike
GSW,belinma01,Marco Belinelli
GSW,biedran01,Andris Biedriņš
GSW,crawfja01,Jamal Crawford
GSW,davidje01,Jermareo Davidson
GSW,ellismo01,Monta Ellis
GSW,harrial01,Al Harrington
GSW,jacksst02,Stephen Jackson
GSW,kurzro01,Rob Kurz
GSW,maggeco01,Corey Maggette
GSW,morroan01,Anthony Morrow
GSW,nelsode01,DeMarcus Nelson
GSW,randoan01,Anthony Randolph
GSW,turiaro01,Ronny Turiaf
GSW,watsocj01,C.J. Watson
GSW,willima03,Marcus Williams
GSW,wrighbr03,Brandan Wright
HOU,alstora01,Rafer Alston
HOU,barrybr01,Brent Barry
HOU,battish01,Shane Battier
HOU,brookaa01,Aaron Brooks
