Team,Player_ID,Player_Name
ATL,alstode01,Derrick Alston
ATL,barryjo01,Jon Barry
ATL,blaylmo01,Mookie Blaylock
ATL,boycedo01,Donnie Boyce
ATL,burtowi01,Willie Burton
ATL,corbity01,Tyrone Corbin
ATL,hancoda01,Darrin Hancock
ATL,hendeal01,Alan Henderson
ATL,jameshe01,Henry James
ATL,laettch01,Christian Laettner
ATL,laudepr01,Priest Lauderdale
ATL,millean01,Anthony Miller
ATL,mutomdi01,Dikembe Mutombo
ATL,newbiiv01,Ivano Newbill
ATL,normake01,Ken Norman
ATL,recasel01,Eldridge Recasner
ATL,smithst01,Steve Smith
BOS,barroda01,Dana Barros
BOS,brickfr01,Frank Brickowski
BOS,brownde01,Dee Brown
BOS,conloma01,Marty Conlon
BOS,dayto01,Todd Day
BOS,driggna01,Nate Driggers
BOS,ellispe01,Pervis Ellison
BOS,foxri01,Rick Fox
BOS,hamerst01,Steve Hamer
BOS,hawkimi01,Michael Hawkins
BOS,kingst01,Stacey King
BOS,listeal01,Alton Lister
BOS,minorgr01,Greg Minor
BOS,radjadi01,Dino Radja
BOS,szabobr01,Brett Szabo
BOS,walkean02,Antoine Walker
BOS,wesleda01,David Wesley
BOS,willier01,Eric Williams
CHH,addisra01,Rafael Addison
CHH,boguemu01,Muggsy Bogues
CHH,burresc01,Scott Burrell
CHH,chambto01,Tom Chambers
CHH,curryde01,Dell Curry
CHH,delkto01,Tony Delk
CHH,divacvl01,Vlade Divac
CHH,feickja01,Jamie Feick
CHH,geigema01,Matt Geiger
CHH,goldwan01,Anthony Goldwire
CHH,leckner01,Eric Leckner
CHH,masonan01,Anthony Mason
CHH,piercri01,Ricky Pierce
CHH,ricegl01,Glen Rice
CHH,rosema01,Malik Rose
CHH,royaldo01,Donald Royal
CHH,smithto02,Tony Smith
CHH,zidekge01,George Zídek
CHI,brownra02,Randy Brown
CHI,buechju01,Jud Buechler
CHI,caffeja01,Jason Caffey
CHI,delebi01,Bison Dele
CHI,harpero01,Ron Harper
CHI,jordami01,Michael Jordan
CHI,kerrst01,Steve Kerr
CHI,kukocto01,Toni Kukoč
CHI,longllu01,Luc Longley
CHI,parisro01,Robert Parish
CHI,pippesc01,Scottie Pippen
CHI,rodmade01,Dennis Rodman
CHI,simpkdi01,Dickey Simpkins
CHI,steigma01,Matt Steigenga
CHI,wennibi01,Bill Wennington
CLE,brandte01,Terrell Brandon
CLE,ferryda01,Danny Ferry
CLE,gearyre01,Reggie Geary
CLE,hillty01,Tyrone Hill
CLE,langan02,Antonio Lang
CLE,marshdo02,Donny Marshall
CLE,millsch01,Chris Mills
CLE,phillbo01,Bobby Phills
CLE,potapvi01,Vitaly Potapenko
CLE,scottsh01,Shawnelle Scott
CLE,surabo01,Bob Sura
CLE,thomaca01,Carl Thomas
CLE,westma01,Mark West
DAL,bradlsh01,Shawn Bradley
DAL,cassesa01,Sam Cassell
DAL,danilsa01,Sasha Danilović
DAL,dreilgr01,Greg Dreiling
DAL,dumasto01,Tony Dumas
DAL,finlemi01,Michael Finley
DAL,gatlich01,Chris Gatling
DAL,greenac01,A.C. Green
DAL,harpede01,Derek Harper
DAL,jacksji01,Jim Jackson
DAL,kiddja01,Jason Kidd
DAL,kingst01,Stacey King
DAL,mashbja01,Jamal Mashburn
DAL,mccloge01,George McCloud
DAL,meyerlo01,Loren Meyer
DAL,milleol01,Oliver Miller
DAL,montrer01,Eric Montross
DAL,muursma01,Martin Müürsepp
DAL,obanned01,Ed O'Bannon
DAL,packro01,Robert Pack
DAL,reevekh01,Khalid Reeves
DAL,roberfr01,Fred Roberts
DAL,sasseja01,Jason Sasser
DAL,smithst02,Stevin Smith
DAL,stricer01,Erick Strickland
DAL,walkesa01,Samaki Walker
DAL,watsoja01,Jamie Watson
DEN,allenje01,Jerome Allen
DEN,askewvi01,Vincent Askew
DEN,benneel01,Elmer Bennett
DEN,bookeme01,Melvin Booker
DEN,ellisda01,Dale Ellis
DEN,ellisla01,LaPhonso Ellis
DEN,goldwan01,Anthony Goldwire
DEN,hamda01,Darvin Ham
DEN,hammoto01,Tom Hammonds
DEN,jacksma01,Mark Jackson
DEN,johnser02,Ervin Johnson
DEN,kingji02,Jimmy King
DEN,marcisa01,Šarūnas Marčiulionis
DEN,mcdyean01,Antonio McDyess
DEN,mcinnje01,Jeff McInnis
DEN,murdoer01,Eric Murdock
DEN,piercri01,Ricky Pierce
DEN,smithke01,Kenny Smith
DEN,stithbr01,Bryant Stith
DEN,thompbr01,Brooks Thompson
DEN,thompla01,LaSalle Thompson
DEN,williaa01,Aaron Williams
DEN,zidekge01,George Zídek
DET,augmost01,Stacey Augmon
DET,childra01,Randolph Childress
DET,currymi01,Michael Curry
DET,dumarjo01,Joe Dumars
DET,greenli01,Litterial Green
DET,hillgr01,Grant Hill
DET,hunteli01,Lindsey Hunter
DET,longgr01,Grant Long
DET,mahorri01,Rick Mahorn
DET,mckieaa01,Aaron McKie
DET,millste01,Terry Mills
DET,ratlith01,Theo Ratliff
DET,reiddo01,Don Reid
DET,smithke01,Kenny Smith
DET,thorpot01,Otis Thorpe
DET,willije01,Jerome Williams
GSW,armstbj01,B.J. Armstrong
GSW,bookeme01,Melvin Booker
GSW,burresc01,Scott Burrell
GSW,colesbi01,Bimbo Coles
GSW,declean01,Andrew DeClercq
GSW,fulleto02,Todd Fuller
GSW,marshdo01,Donyell Marshall
GSW,mullich01,Chris Mullin
GSW,owesra01,Ray Owes
GSW,pricema01,Mark Price
GSW,roelo01,Lou Roe
GSW,royaldo01,Donald Royal
GSW,roziecl01,Clifford Rozier
GSW,smithjo02,Joe Smith
GSW,spencfe01,Felton Spencer
GSW,sprewla01,Latrell Sprewell
HOU,barklch01,Charles Barkley
HOU,benneel01,Elmer Bennett
HOU,bullama01,Matt Bullard
HOU,davisem01,Emanual Davis
HOU,drexlcl01,Clyde Drexler
HOU,eliema01,Mario Elie
HOU,harriot01,Othella Harrington
HOU,johnsed03,Eddie Johnson
HOU,jonesch01,Charles Jones
HOU,livinra01,Randy Livingston
HOU,macksa01,Sam Mack
HOU,malonma01,Matt Maloney
HOU,mooretr01,Tracy Moore
HOU,olajuha01,Hakeem Olajuwon
HOU,pricebr01,Brent Price
HOU,stephjo01,Joe Stephens
HOU,threase01,Sedale Threatt
HOU,willike02,Kevin Willis
IND,allenje01,Jerome Allen
IND,askewvi01,Vincent Askew
IND,besttr01,Travis Best
IND,dampier01,Erick Dampier
IND,davisan01,Antonio Davis
IND,davisda01,Dale Davis
IND,ferredu01,Duane Ferrell
IND,hamda01,Darvin Ham
IND,hoibefr01,Fred Hoiberg
IND,jacksma01,Mark Jackson
IND,johnsed03,Eddie Johnson
IND,mckeyde01,Derrick McKey
IND,millere01,Reggie Miller
IND,roseja01,Jalen Rose
IND,scottbr01,Brent Scott
IND,smitsri01,Rik Smits
IND,thompla01,LaSalle Thompson
IND,willire01,Reggie Williams
IND,workmha01,Haywoode Workman
LAC,barrybr01,Brent Barry
LAC,deherte01,Terry Dehere
LAC,duckwke01,Kevin Duckworth
LAC,manniri01,Rich Manning
LAC,martida01,Darrick Martin
LAC,murrala01,Lamond Murray
LAC,outlabo01,Bo Outlaw
LAC,piatker01,Eric Piatkowski
LAC,richapo01,Pooh Richardson
LAC,roberst01,Stanley Roberts
LAC,rogerro01,Rodney Rogers
LAC,schindw01,Dwayne Schintzius
LAC,sealyma01,Malik Sealy
LAC,vaughlo01,Loy Vaught
LAC,wrighlo02,Lorenzen Wright
LAL,blounco01,Corie Blount
LAL,bryanko01,Kobe Bryant
LAL,campbel01,Elden Campbell
LAL,cebalce01,Cedric Ceballos
LAL,fishede01,Derek Fisher
LAL,horryro01,Robert Horry
LAL,jonesed02,Eddie Jones
LAL,kerseje01,Jerome Kersey
LAL,kleinjo01,Joe Kleine
LAL,knightr01,Travis Knight
LAL,krystla01,Larry Krystkowiak
LAL,mccloge01,George McCloud
LAL,onealsh01,Shaquille O'Neal
LAL,robinru01,Rumeal Robinson
LAL,rooksse01,Sean Rooks
LAL,scottby01,Byron Scott
LAL,vanexni01,Nick Van Exel
