Team,Player_ID,Player_Name
BAL,bellawa01,Walt Bellamy
BAL,braddga01,Gary Bradds
BAL,butleal01,Al Butler
BAL,ferrybo01,Bob Ferry
BAL,greensi01,Si Green
BAL,hardnch01,Charlie Hardnett
BAL,hightwa01,Wayne Hightower
BAL,hillga01,Gary Hill
BAL,howelba01,Bailey Howell
BAL,huntele01,Les Hunter
BAL,johnsgu01,Gus Johnson
BAL,joneswa02,Wali Jones
BAL,loughke01,Kevin Loughery
BAL,ohldo01,Don Ohl
BOS,bonharo01,Ron Bonham
BOS,countme01,Mel Counts
BOS,havlijo01,John Havlicek
BOS,heinsto01,Tom Heinsohn
BOS,joneskc01,K.C. Jones
BOS,jonessa01,Sam Jones
BOS,naullwi01,Willie Naulls
BOS,nordmbe01,Bevo Nordmann
BOS,russebi01,Bill Russell
BOS,sandeto01,Tom Sanders
BOS,siegfla01,Larry Siegfried
BOS,thompjo01,John Thompson
BOS,wardge01,Gerry Ward
CIN,arnetja01,Jay Arnette
CIN,bockhbu01,Bucky Bockhorn
CIN,embrywa01,Wayne Embry
CIN,hairsha01,Happy Hairston
CIN,hawkito01,Tom Hawkins
CIN,lucasje01,Jerry Lucas
CIN,olsenbu01,Bud Olsen
CIN,roberos01,Oscar Robertson
CIN,smithad01,Adrian Smith
CIN,thackto01,Tom Thacker
CIN,twymaja01,Jack Twyman
CIN,wilsoge01,George Wilson
DET,butchdo01,Donnie Butcher
DET,caldwjo01,Joe Caldwell
DET,debusda01,Dave DeBusschere
DET,dischte01,Terry Dischinger
DET,duffybo02,Bob Duffy
DET,hardire01,Reggie Harding
DET,joneswi01,Willie Jones
DET,kojisdo01,Don Kojis
DET,milesed01,Eddie Miles
DET,morelja01,Jackie Moreland
DET,reedhu01,Hub Reed
DET,scottra01,Ray Scott
DET,thornro01,Rod Thorn
LAL,barnedi01,Dick Barnett
LAL,bayloel01,Elgin Baylor
LAL,ellisle01,Leroy Ellis
LAL,groteje01,Jerry Grote
LAL,abdulma01,Walt Hazzard
LAL,imhofda01,Darrall Imhoff
LAL,kingji01,Jim King
LAL,larusru01,Rudy LaRusso
LAL,mcgilbi01,Billy McGill
LAL,nashco01,Cotton Nash
LAL,nelsodo01,Don Nelson
LAL,westje01,Jerry West
LAL,wileyge01,Gene Wiley
NYK,barneji01,Jim Barnes
NYK,boozebo01,Bob Boozer
NYK,bryanem01,Em Bryant
NYK,buddda01,Dave Budd
NYK,chapple01,Len Chappell
NYK,eganjo01,Johnny Egan
NYK,golato01,Tom Gola
NYK,greenjo01,Johnny Green
NYK,heymaar01,Art Heyman
NYK,hooveto01,Tom Hoover
NYK,komivho01,Howard Komives
NYK,krameba01,Barry Kramer
NYK,reedwi01,Willis Reed
NYK,rudomjo01,John Rudometkin
PHI,biancal01,Al Bianchi
PHI,chambwi01,Wilt Chamberlain
PHI,costela01,Larry Costello
PHI,courtst01,Steve Courtin
PHI,dierkco01,Connie Dierking
PHI,gambeda01,Dave Gambee
PHI,greenje01,Jerry Greenspan
PHI,greerha01,Hal Greer
PHI,jackslu01,Luke Jackson
PHI,jonesla01,Larry Jones
PHI,kerrre01,Red Kerr
PHI,neumapa01,Paul Neumann
PHI,walkech01,Chet Walker
PHI,warlebe01,Ben Warley
SFW,attleal01,Al Attles
SFW,chambwi01,Wilt Chamberlain
SFW,dierkco01,Connie Dierking
SFW,hightwa01,Wayne Hightower
SFW,hillga01,Gary Hill
SFW,koperbu01,Bud Koper
SFW,krameba01,Barry Kramer
SFW,leege01,George Lee
SFW,mclemmc01,McCoy McLemore
SFW,meschto01,Tom Meschery
SFW,nashco01,Cotton Nash
SFW,neumapa01,Paul Neumann
SFW,phillga01,Gary Phillips
SFW,rodgegu01,Guy Rodgers
SFW,rudomjo01,John Rudometkin
SFW,thurmna01,Nate Thurmond
STL,barnhjo01,John Barnhill
STL,beatyze01,Zelmo Beaty
STL,bridgbi01,Bill Bridges
STL,burtoed01,Ed Burton
STL,farmemi01,Mike Farmer
STL,gueriri01,Richie Guerin
STL,hagancl01,Cliff Hagan
STL,mcgilbi01,Billy McGill
STL,mullije01,Jeff Mullins
STL,pettibo01,Bob Pettit
STL,silaspa01,Paul Silas
STL,tresvjo01,John Tresvant
STL,vaughch01,Chico Vaughn
STL,wilkele01,Lenny Wilkens
