Team,Player_ID,Player_Name
CLE,carrau01,Austin Carr
CLE,carrke01,Kenny Carr
CLE,forddo01,Don Ford
CLE,fraziwa01,Walt Frazier
CLE,lambejo01,John Lambert
CLE,leebu01,Butch Lee
CLE,mitchmi01,Mike Mitchell
CLE,robisda01,Dave Robisch
CLE,russeca02,Campy Russell
CLE,smithbi02,Bingo Smith
CLE,smithra01,Randy Smith
CLE,smithwi02,Willie Smith
CLE,tatumea01,Earl Tatum
CLE,walkefo01,Foots Walker
CLE,willobi01,Bill Willoughby
BOS,architi01,Tiny Archibald
BOS,birdla01,Larry Bird
BOS,carrml01,M.L. Carr
BOS,chanedo01,Don Chaney
BOS,cowenda01,Dave Cowens
BOS,fernser01,Eric Fernsten
BOS,fordch01,Chris Ford
BOS,hendege01,Gerald Henderson
BOS,judkije01,Jeff Judkins
BOS,maravpe01,Pete Maravich
BOS,maxwece01,Cedric Maxwell
BOS,robeyri01,Rick Robey
NYK,cartwbi01,Bill Cartwright
NYK,cleamji01,Jim Cleamons
NYK,copelho01,Hollis Copeland
NYK,demicla01,Larry Demic
NYK,glennmi01,Mike Glenn
NYK,hustoge01,Geoff Huston
NYK,knighto01,Toby Knight
NYK,meriwjo01,Joe Meriweather
NYK,monroea01,Earl Monroe
NYK,richami01,Michael Ray Richardson
NYK,webstma01,Marvin Webster
NYK,willira01,Ray Williams
NYK,willisl01,Sly Williams
MIL,bensoke01,Kent Benson
MIL,bridgju01,Junior Bridgeman
MIL,bucknqu01,Quinn Buckner
MIL,catchha01,Harvey Catchings
MIL,cummipa01,Pat Cummings
MIL,johnsma01,Marques Johnson
MIL,laniebo01,Bob Lanier
MIL,meyerda01,Dave Meyers
MIL,moncrsi01,Sidney Moncrief
MIL,waltoll01,Lloyd Walton
MIL,washiri01,Richard Washington
MIL,wintebr01,Brian Winters
IND,bantomi01,Mike Bantom
IND,bradldu01,Dudley Bradley
IND,calhoco01,Corky Calhoun
IND,cartero01,Ron Carter
IND,cheniph01,Phil Chenier
IND,davisbr01,Brad Davis
IND,davisjo01,Johnny Davis
IND,edwarja01,James Edwards
IND,englial01,Alex English
IND,hassejo01,Joe Hassett
IND,johnscl01,Clemon Johnson
IND,johnsmi01,Mickey Johnson
IND,knighbi01,Billy Knight
IND,kuestjo01,John Kuester
IND,mcginge01,George McGinnis
IND,zenoto01,Tony Zeno
DET,bensoke01,Kent Benson
DET,douglle01,Leon Douglas
DET,duerote01,Terry Duerod
DET,evansea01,Earl Evans
DET,hamilro01,Roy Hamilton
DET,hubbaph01,Phil Hubbard
DET,kelsegr01,Greg Kelser
DET,laniebo01,Bob Lanier
DET,leero01,Ron Lee
DET,longjo01,John Long
DET,malovst01,Steve Malovic
DET,mcadobo01,Bob McAdoo
DET,mcelrji01,Jim McElroy
DET,moneyer01,Eric Money
DET,robinja01,Jackie Robinson
DET,shumajo01,John Shumate
DET,tylerte01,Terry Tyler
ATL,brownjo01,John Brown
ATL,crissch01,Charlie Criss
ATL,drewjo01,John Drew
ATL,furlote01,Terry Furlow
ATL,givenja01,Jack Givens
ATL,hawesst01,Steve Hawes
ATL,hillar01,Armond Hill
ATL,johnsed02,Eddie Johnson
ATL,leero01,Ron Lee
ATL,mcelrji01,Jim McElroy
ATL,mcmilto01,Tom McMillen
ATL,pellosa01,Sam Pellom
ATL,rollitr01,Tree Rollins
ATL,roundda01,Dan Roundfield
ATL,wilsori01,Rick Wilson
CHI,awtrede01,Dennis Awtrey
CHI,beshode01,Del Beshore
CHI,brownro02,Roger Brown
CHI,dietrco01,Coby Dietrick
CHI,gilmoar01,Artis Gilmore
CHI,greenda01,Dave Greenwood
CHI,johnsol01,Ollie Johnson
CHI,jonesdw01,Dwight Jones
CHI,landsma01,Mark Landsberger
CHI,mackol01,Ollie Mack
CHI,maysc01,Scott May
CHI,mengejo01,John Mengelt
CHI,smithsa02,Sam Smith
CHI,soberri01,Ricky Sobers
CHI,theusre01,Reggie Theus
PHI,bibbyhe01,Henry Bibby
PHI,cheekma01,Maurice Cheeks
PHI,collido01,Doug Collins
PHI,dawkida01,Darryl Dawkins
PHI,ervinju01,Julius Erving
PHI,hollili01,Lionel Hollins
PHI,jonesbo01,Bobby Jones
PHI,jonesca01,Caldwell Jones
PHI,mixst01,Steve Mix
PHI,moneyer01,Eric Money
PHI,richacl01,Clint Richardson
PHI,skinnal01,Al Skinner
PHI,spanaji01,Jim Spanarkel
PHI,toonebe01,Bernard Toone
LAL,abdulka01,Kareem Abdul-Jabbar
LAL,boonero01,Ron Boone
LAL,byrnema01,Marty Byrnes
LAL,carrke01,Kenny Carr
LAL,choneji01,Jim Chones
LAL,coopemi01,Michael Cooper
LAL,forddo01,Don Ford
LAL,haywosp01,Spencer Haywood
LAL,hollabr01,Brad Holland
LAL,johnsma02,Magic Johnson
LAL,landsma01,Mark Landsberger
LAL,leebu01,Butch Lee
LAL,mackol01,Ollie Mack
LAL,nixonno01,Norm Nixon
LAL,wilkeja01,Jamaal Wilkes
DEN,bosweto01,Tom Boswell
DEN,ellisbo02,Bo Ellis
DEN,englial01,Alex English
DEN,garlaga01,Gary Garland
DEN,gondrgl01,Glen Gondrezick
DEN,hugheki01,Kim Hughes
DEN,isselda01,Dan Issel
DEN,johnsge03,George Johnson
DEN,kramear01,Arvid Kramer
DEN,mcginge01,George McGinnis
DEN,roberan01,Anthony Roberts
DEN,rochejo01,John Roche
DEN,scottch01,Charlie Scott
DEN,thompda01,David Thompson
DEN,wilkebo01,Bob Wilkerson
HOU,barryri01,Rick Barry
HOU,bradlal01,Alonzo Bradley
HOU,dunlemi01,Mike Dunleavy
HOU,hendeto01,Tom Henderson
HOU,jonesdw01,Dwight Jones
HOU,jonesma01,Major Jones
HOU,leaveal01,Allen Leavell
HOU,malonmo01,Moses Malone
HOU,mokespa01,Paul Mokeski
HOU,murphca01,Calvin Murphy
HOU,paultbi01,Billy Paultz
HOU,reidro01,Robert Reid
HOU,shumajo01,John Shumate
HOU,tomjaru01,Rudy Tomjanovich
HOU,whiteru01,Rudy White
GSW,abernto01,Tom Abernethy
GSW,coopewa01,Wayne Cooper
GSW,coughjo01,John Coughran
GSW,hillmda01,Darnell Hillman
GSW,johnsch02,Cheese Johnson
GSW,lucasjo01,John Lucas
GSW,parisro01,Robert Parish
GSW,parkeso01,Sonny Parker
GSW,raycl01,Clifford Ray
GSW,shortpu01,Purvis Short
GSW,smithph01,Phil Smith
GSW,townsra01,Raymond Townsend
GSW,whitejo01,Jo Jo White
GSW,wilsobu01,Bubba Wilson
PHO,adamsal01,Alvan Adams
PHO,bratzmi01,Mike Bratz
PHO,busedo01,Don Buse
PHO,cookje01,Jeff Cook
PHO,daviswa03,Walter Davis
PHO,heardga01,Gar Heard
PHO,highjo01,Johnny High
PHO,kelleri01,Rich Kelley
PHO,kramejo01,Joel Kramer
PHO,robintr01,Truck Robinson
PHO,scottal01,Alvin Scott
PHO,westppa01,Paul Westphal
POR,batesbi01,Billy Ray Bates
POR,breweji01,Jim Brewer
POR,brewero01,Ron Brewer
POR,dunntr01,T.R. Dunn
POR,grossbo01,Bob Gross
POR,hollili01,Lionel Hollins
POR,jeelaab01,Abdul Jeelani
POR,kunneke01,Kevin Kunnert
POR,lucasma01,Maurice Lucas
POR,nattca01,Calvin Natt
POR,owensto01,Tom Owens
POR,paxsoji02,Jim Paxson
POR,steella01,Larry Steele
POR,twardda01,Dave Twardzik
POR,washike01,Kermit Washington
SAS,basseti01,Tim Bassett
SAS,davisha01,Harry Davis
SAS,evansmi01,Mike Evans
SAS,galemi01,Mike Gale
SAS,gervige01,George Gervin
SAS,griffpa01,Paul Griffin
SAS,kenonla01,Larry Kenon
SAS,kiffiir01,Irv Kiffin
SAS,norrisy01,Sylvester Norris
SAS,olberma01,Mark Olberding
SAS,paultbi01,Billy Paultz
SAS,peckwi01,Wiley Peck
SAS,restake01,Kevin Restani
SAS,shumajo01,John Shumate
SAS,silasja01,James Silas
