Team,Player_ID,Player_Name
CLE,bennean01,Anthony Bennett
CLE,bynuman01,Andrew Bynum
CLE,clarkea01,Earl Clark
CLE,curryse01,Seth Curry
CLE,dellama01,Matthew Dellavedova
CLE,denglu01,Luol Deng
CLE,edwarsh01,Shane Edwards
CLE,felixca01,Carrick Felix
CLE,geeal01,Alonzo Gee
CLE,hawessp01,Spencer Hawes
CLE,hopsosc01,Scotty Hopson
CLE,irvinky01,Kyrie Irving
CLE,jackja01,Jarrett Jack
CLE,karasse01,Sergey Karasev
CLE,milescj01,C.J. Miles
CLE,onuakar01,Arinze Onuaku
CLE,simshe01,Henry Sims
CLE,thomptr01,Tristan Thompson
CLE,varejan01,Anderson Varejão
CLE,waitedi01,Dion Waiters
CLE,zellety01,Tyler Zeller
BOS,anthojo01,Joel Anthony
BOS,babbch01,Chris Babb
BOS,bassbr01,Brandon Bass
BOS,bayleje01,Jerryd Bayless
BOS,blueva01,Vander Blue
BOS,boganke01,Keith Bogans
BOS,bradlav01,Avery Bradley
BOS,brookma01,MarShon Brooks
BOS,crawfjo02,Jordan Crawford
BOS,favervi01,Vítor Luiz Faverani
BOS,greenje02,Jeff Green
BOS,humphkr01,Kris Humphries
BOS,johnsch04,Chris Johnson
BOS,leeco01,Courtney Lee
BOS,olynyke01,Kelly Olynyk
BOS,pressph01,Phil Pressey
BOS,rondora01,Rajon Rondo
BOS,sullija01,Jared Sullinger
BOS,wallage01,Gerald Wallace
NYK,aldrico01,Cole Aldrich
NYK,anthoca01,Carmelo Anthony
NYK,bargnan01,Andrea Bargnani
NYK,brownsh01,Shannon Brown
NYK,chandty01,Tyson Chandler
NYK,clarkea01,Earl Clark
NYK,feltora01,Raymond Felton
NYK,hardati02,Tim Hardaway Jr.
NYK,martike01,Kenyon Martin
NYK,murryto01,Toure' Murry
NYK,prigipa01,Pablo Prigioni
NYK,shumpim01,Iman Shumpert
NYK,smithch05,Chris Smith
NYK,smithjr01,J.R. Smith
NYK,stoudam01,Amar'e Stoudemire
NYK,tylerje01,Jeremy Tyler
NYK,udrihbe01,Beno Udrih
NYK,artesro01,Metta World Peace
MIL,adrieje01,Jeff Adrien
MIL,antetgi01,Giannis Antetokounmpo
MIL,butleca01,Caron Butler
MIL,hensojo01,John Henson
MIL,ilyaser01,Ersan İlyasova
MIL,knighbr03,Brandon Knight
MIL,mayooj01,O.J. Mayo
MIL,middlkh01,Khris Middleton
MIL,mitchto03,Tony Mitchell
MIL,nealga01,Gary Neal
MIL,pachuza01,Zaza Pachulia
MIL,radulmi01,Miroslav Raduljica
MIL,ridnolu01,Luke Ridnour
MIL,sandela01,Larry Sanders
MIL,sessira01,Ramon Sessions
MIL,stephdj01,D.J. Stephens
MIL,udohek01,Ekpe Udoh
MIL,woltena01,Nate Wolters
MIL,wrighch01,Chris Wright
IND,allenla01,Lavoy Allen
IND,butlera01,Rasual Butler
IND,bynuman01,Andrew Bynum
IND,copelch01,Chris Copeland
IND,georgpa01,Paul George
IND,grangda01,Danny Granger
IND,hibbero01,Roy Hibbert
IND,hillge01,George Hill
IND,hillso01,Solomon Hill
IND,johnsor01,Orlando Johnson
IND,mahinia01,Ian Mahinmi
IND,scolalu01,Luis Scola
IND,sloando01,Donald Sloan
IND,stephla01,Lance Stephenson
IND,turneev01,Evan Turner
IND,watsocj01,C.J. Watson
IND,westda01,David West
DET,billuch01,Chauncey Billups
DET,bynumwi01,Will Bynum
DET,caldwke01,Kentavious Caldwell-Pope
DET,datomlu01,Gigi Datome
DET,drumman01,Andre Drummond
DET,harrejo01,Josh Harrellson
DET,jennibr01,Brandon Jennings
DET,jerebjo01,Jonas Jerebko
DET,mitchto02,Tony Mitchell
DET,monrogr01,Greg Monroe
DET,singlky01,Kyle Singler
DET,sivape01,Peyton Siva
DET,smithjo03,Josh Smith
DET,stuckro01,Rodney Stuckey
DET,villach01,Charlie Villanueva
MIA,allenra02,Ray Allen
MIA,anderch01,Chris Andersen
MIA,anthojo01,Joel Anthony
MIA,battish01,Shane Battier
MIA,beaslmi01,Michael Beasley
MIA,boshch01,Chris Bosh
MIA,chalmma01,Mario Chalmers
MIA,coleno01,Norris Cole
