Team,Player_ID,Player_Name
CLE,casspom01,Omri Casspi
CLE,ellinwa01,Wayne Ellington
CLE,geeal01,Alonzo Gee
CLE,gibsoda01,Daniel Gibson
CLE,irvinky01,Kyrie Irving
CLE,joneske01,Kevin Jones
CLE,leuerjo01,Jon Leuer
CLE,livinsh01,Shaun Livingston
CLE,milescj01,C.J. Miles
CLE,pargoje01,Jeremy Pargo
CLE,quinnch01,Chris Quinn
CLE,samuesa01,Samardo Samuels
CLE,sloando01,Donald Sloan
CLE,speigma01,Marreese Speights
CLE,thomptr01,Tristan Thompson
CLE,varejan01,Anderson Varejão
CLE,waitedi01,Dion Waiters
CLE,waltolu01,Luke Walton
CLE,zellety01,Tyler Zeller
BOS,barbole01,Leandro Barbosa
BOS,bassbr01,Brandon Bass
BOS,bradlav01,Avery Bradley
BOS,collija04,Jason Collins
BOS,crawfjo02,Jordan Crawford
BOS,garneke01,Kevin Garnett
BOS,greenje02,Jeff Green
BOS,josepkr01,Kris Joseph
BOS,leeco01,Courtney Lee
BOS,melofa01,Fab Melo
BOS,milicda01,Darko Miličić
BOS,piercpa01,Paul Pierce
BOS,randosh01,Shavlik Randolph
BOS,rondora01,Rajon Rondo
BOS,sullija01,Jared Sullinger
BOS,terryja01,Jason Terry
BOS,varnaja01,Jarvis Varnado
BOS,whitedj01,D.J. White
BOS,wilcoch01,Chris Wilcox
BOS,willite01,Terrence Williams
NYK,anthoca01,Carmelo Anthony
NYK,barroea01,Earl Barron
NYK,brewero02,Ronnie Brewer
NYK,cambyma01,Marcus Camby
NYK,chandty01,Tyson Chandler
NYK,copelch01,Chris Copeland
NYK,feltora01,Raymond Felton
NYK,jonesso01,Solomon Jones
NYK,kiddja01,Jason Kidd
NYK,martike01,Kenyon Martin
NYK,novakst01,Steve Novak
NYK,prigipa01,Pablo Prigioni
NYK,richaqu01,Quentin Richardson
NYK,shumpim01,Iman Shumpert
NYK,smithjr01,J.R. Smith
NYK,stoudam01,Amar'e Stoudemire
NYK,thomaku01,Kurt Thomas
NYK,wallara01,Rasheed Wallace
NYK,whiteja02,James White
MIL,ayongu01,Gustavo Ayón
MIL,dalemsa01,Samuel Dalembert
MIL,daniema01,Marquis Daniels
MIL,dunlemi02,Mike Dunleavy
MIL,ellismo01,Monta Ellis
MIL,goodedr01,Drew Gooden
MIL,harrito02,Tobias Harris
MIL,hensojo01,John Henson
MIL,ilyaser01,Ersan İlyasova
MIL,jennibr01,Brandon Jennings
MIL,lambdo01,Doron Lamb
MIL,mbahalu01,Luc Mbah a Moute
MIL,przybjo01,Joel Przybilla
MIL,redicjj01,JJ Redick
MIL,sandela01,Larry Sanders
MIL,smithis01,Ish Smith
MIL,udohek01,Ekpe Udoh
MIL,udrihbe01,Beno Udrih
IND,augusdj01,D.J. Augustin
IND,pendeje02,Jeff Ayres
IND,georgpa01,Paul George
IND,grangda01,Danny Granger
IND,greenge01,Gerald Green
IND,hansbbe01,Ben Hansbrough
IND,hansbty01,Tyler Hansbrough
IND,hibbero01,Roy Hibbert
IND,hillge01,George Hill
IND,johnsor01,Orlando Johnson
IND,mahinia01,Ian Mahinmi
IND,mcguido01,Dominic McGuire
IND,plumlmi01,Miles Plumlee
IND,stephla01,Lance Stephenson
IND,westda01,David West
IND,youngsa01,Sam Young
DET,bynumwi01,Will Bynum
